resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,space,7.9016,space,1,0.4868,0,0,0,13,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,1,1,4,1,V,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,2,2,39,1,M,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,3,3,14,1,Y,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.358,0,4,4,41,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.437,0,5,5,23,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3559,0,6,6,10,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3517,0,7,7,25,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3068,0,8,8,28,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.347,0,9,9,37,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.425,0,10,10,27,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3266,0,11,11,33,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.262,0,12,12,2,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,13,13,9,1,W,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3067,0,14,14,6,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,15,15,24,1,H,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3359,0,16,16,48,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.4783,0,17,17,16,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.4344,0,18,18,45,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.4718,0,19,19,35,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3324,0,20,20,7,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.2858,0,21,21,0,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.2999,0,22,22,36,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3092,0,23,23,40,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3209,0,24,24,42,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,25,25,49,1,E,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3163,0,26,26,1,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,27,27,19,1,K,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3015,0,28,28,5,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.5344,0,29,29,11,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.4839,0,30,30,17,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,31,31,34,1,N,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3905,0,32,32,20,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3227,0,33,33,8,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,34,34,29,1,T,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,1,,0,35,35,44,1,F,none,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3497,0,36,36,31,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.329,0,37,37,21,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3494,0,38,38,47,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3264,0,39,39,46,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3118,0,40,40,32,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3751,0,41,41,22,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.2906,0,42,42,26,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.2754,0,43,43,3,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.2941,0,44,44,43,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.2726,0,45,45,38,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3114,0,46,46,15,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3188,0,47,47,18,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3769,0,48,48,30,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,space,1,0.3277,0,49,49,12,1,X,space,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,z,12.2443,space,1,0.4412,0,0,0,43,1,I,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3595,0,1,1,17,1,M,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,2,2,39,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3244,0,3,3,20,1,E,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.2651,0,4,4,34,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3805,0,5,5,15,1,V,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4524,0,6,6,23,1,Y,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3314,0,7,7,3,1,T,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3643,0,8,8,37,1,W,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3738,0,9,9,40,1,R,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,10,10,49,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3315,0,11,11,25,1,I,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3899,0,12,12,30,1,K,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,13,13,29,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.314,0,14,14,45,1,A,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3102,0,15,15,21,1,R,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3831,0,16,16,22,1,T,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.5319,0,17,17,11,1,K,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4635,0,18,18,31,1,L,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3388,0,19,19,28,1,H,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3662,0,20,20,33,1,V,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.326,0,21,21,10,1,H,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.331,0,22,22,27,1,F,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3643,0,23,23,0,1,W,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2983,0,24,24,36,1,M,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3045,0,25,25,8,1,F,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2651,0,26,26,38,1,E,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3394,0,27,27,42,1,Y,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,28,28,24,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3713,0,29,29,6,1,I,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2818,0,30,30,48,1,K,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.308,0,31,31,26,1,A,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2818,0,32,32,2,1,R,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2985,0,33,33,41,1,T,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2693,0,34,34,18,1,W,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2812,0,35,35,13,1,Z,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.2904,0,36,36,46,1,F,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.295,0,37,37,1,1,E,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.329,0,38,38,44,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,0,0.3342,0,39,39,19,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.5028,0,40,40,16,1,N,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,41,41,14,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3127,0,42,42,47,1,H,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.4254,0,43,43,32,1,Z,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3845,0,44,44,35,1,N,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,45,45,4,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.299,0,46,46,5,1,Y,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3176,0,47,47,7,1,A,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,space,1,0.3276,0,48,48,12,1,L,space,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,1,,0,49,49,9,1,X,none,,
,,,,,,,,,,,,,,,WRO77,001,WRO77,2023-11-17_08h38.36.152,Trial go no go,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.1991
